"userID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
1	194	3.68	1.24	5	1	4
2	44	3.7	0.95	5	1	4
3	41	2.95	1.24	5	1	3
4	18	4.17	0.99	5	2	4.5
5	128	2.84	1.41	5	1	3
6	154	3.62	1.05	5	1	4
7	288	3.93	1.06	5	1	4
8	49	3.73	1.29	5	1	4
9	18	4.28	0.96	5	1	4
10	136	4.21	0.6	5	3	4
11	143	3.45	0.95	5	1	3
12	34	4.35	0.85	5	1	4.5
13	493	3.15	1.41	5	1	3
14	70	4.11	0.99	5	1	4
15	79	2.91	1.32	5	1	3
16	112	4.38	0.99	5	1	5
17	17	2.76	1.15	4	1	3
18	204	3.85	0.84	5	2	4
19	17	3.53	0.87	5	2	4
20	34	2.88	1.17	5	1	3
21	137	2.61	1.4	5	1	2
22	109	3.31	1.49	5	1	4
23	110	3.55	0.99	5	1	4
24	45	4.38	0.81	5	2	5
25	60	4.1	0.66	5	2	4
26	88	2.95	0.87	5	1	3
27	21	3.24	0.83	5	2	3
28	59	3.69	0.97	5	1	4
29	22	3.68	0.84	5	2	4
30	33	3.82	0.92	5	1	4
31	29	3.93	1.03	5	2	4
32	32	3.25	0.92	5	1	3
33	20	3.7	0.57	5	3	4
34	14	4	1.52	5	1	5
35	17	2.88	0.78	4	2	3
36	13	3.69	1.38	5	1	4
37	45	3.62	0.98	5	1	4
38	94	3.68	1.59	5	1	5
39	15	3.6	0.91	5	2	4
40	21	3.14	0.91	4	1	3
41	39	3.64	0.84	5	2	4
42	136	3.65	1.06	5	1	4
43	175	3.73	1.05	5	1	4
44	108	3.59	1.01	5	1	4
45	37	3.62	0.89	5	2	4
46	21	4.1	1	5	2	4
47	23	3.57	0.9	5	2	4
48	48	3.88	1.02	5	1	4
49	160	2.69	1.25	5	1	3
50	19	3.63	1.42	5	1	4
51	20	3.6	1.27	5	1	4
52	42	4.36	0.73	5	2	4
53	21	3.62	0.92	5	2	4
54	48	3.62	1.18	5	1	4
55	16	3.56	1.36	5	1	4
56	149	3.59	0.99	5	1	4
57	84	3.51	0.96	5	1	3
58	118	3.75	1.27	5	1	4
59	281	3.95	1.06	5	1	4
60	160	4.05	0.6	5	2	4
61	18	2.94	1.21	5	1	3
62	184	3.3	1.15	5	1	4
63	67	3.15	1.05	5	1	3
64	161	3.52	0.98	5	1	4
65	64	3.98	0.85	5	1	4
66	26	3.58	0.9	5	1	4
67	25	3.84	0.94	5	1	4
68	25	3.2	1.55	5	1	3
69	50	3.84	1.11	5	1	4
70	102	3.49	0.81	5	1	4
71	30	3.57	1.01	5	1	4
72	104	3.82	1.08	5	1	4
73	53	3.85	1.18	5	1	4
74	30	3.73	0.69	5	2	4
75	57	3.19	1.3	5	1	3
76	69	3.57	1.13	5	1	4
77	52	3.62	1.21	5	1	4
78	16	3.44	1.41	5	1	4
79	42	3.93	1.09	5	2	4
80	20	3.6	1.1	5	1	3.5
81	44	3.27	1.13	5	1	3
82	128	2.99	1.2	5	1	3
83	119	3.45	1.1	5	1	4
84	48	3.85	0.85	5	2	4
85	227	3.49	0.82	5	1	4
86	15	3.73	1.1	5	2	4
87	165	3.77	0.95	5	1	4
88	16	4	1.26	5	1	4.5
89	52	4.19	1.01	5	2	5
90	227	4.26	0.92	5	1	5
91	80	3.88	1.04	5	1	4
92	287	3.26	0.99	5	1	3
93	16	3.31	1.3	5	1	3.5
94	309	3.65	1	5	1	4
95	210	3.38	1.14	5	1	4
96	45	4.29	0.99	5	1	5
97	49	4.16	1.11	5	1	5
