"userID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
1	43	4.21	0.67	5	3	4
2	95	3.72	0.94	5	1	4
3	40	4.08	0.83	5	2	4
4	13	4.62	0.51	5	4	5
5	142	3.08	1.16	5	1	3
6	53	3.98	0.75	5	2	4
7	19	4.58	0.51	5	4	5
8	115	3.92	0.94	5	2	4
9	84	3.75	0.83	5	2	4
10	273	4.11	0.84	5	2	4
11	104	3.42	1.27	5	1	4
12	21	3.81	1.12	5	1	4
13	82	3.3	0.73	5	1	3
14	17	3.35	1.46	5	1	4
15	147	3.33	0.81	5	1	3
16	28	3.04	1.23	5	1	3
17	150	4.09	0.81	5	2	4
18	231	3.66	1.38	5	1	4
19	189	3.59	1.09	5	1	4
20	19	4.05	0.85	5	2	4
21	17	2.76	1.35	5	1	3
22	226	3.09	1.02	5	1	3
23	223	3.33	1	5	1	3
24	98	3.91	0.91	5	1	4
25	67	3.72	1.13	5	1	4
26	306	2.92	1.03	5	1	3
27	53	4.3	1.1	5	1	5
28	90	3.76	0.83	5	2	4
29	77	3.61	1.07	5	1	3
30	30	3.4	1	5	2	3
31	96	3.72	1.01	5	1	4
32	36	3.53	1	5	1	4
33	303	3.46	1.05	5	1	3
34	117	3.85	1	5	1	4
35	163	3.49	1.06	5	1	4
36	261	4.23	0.76	5	1	4
37	40	3.5	1.55	5	1	4
38	85	3.62	0.8	5	1	4
39	44	3.39	1.26	5	1	3
40	72	3.42	1.11	5	1	3
41	20	3.5	1.7	5	1	4
42	184	3.74	0.77	5	1	4
43	19	4.05	0.97	5	1	4
44	140	3.61	1.2	5	1	4
45	220	2.99	1.11	5	1	3
46	30	4.33	1.52	5	1	5
47	17	3.82	0.81	5	2	4
48	428	3.07	0.79	5	1	3
49	81	3.67	0.87	5	1	4
50	29	3.07	0.96	5	1	3
51	30	3.77	0.97	5	1	4
52	62	3.45	1.1	5	1	4
53	520	4.24	0.96	5	1	5
54	33	3.97	0.81	5	2	4
55	15	4.07	0.8	5	3	4
56	46	4.02	1.13	5	1	4
57	43	2.72	1.52	5	1	3
58	317	4.04	0.95	5	1	4
59	145	3.5	0.84	5	1	4
60	50	3.4	1.23	5	1	3
61	26	2.85	1.08	4	1	3
62	381	3.6	0.82	5	1	4
63	75	3.56	1.25	5	1	4
64	21	4.24	0.89	5	2	4
65	95	4.47	0.7	5	2	5
66	22	3.73	1.49	5	1	4.5
67	47	4.21	0.86	5	2	4
68	56	3.8	1.3	5	1	4
69	52	4.23	0.96	5	1	4
70	40	3.62	1.25	5	1	4
71	22	3.68	0.78	5	2	4
72	28	3.57	1.29	5	1	4
73	186	3.33	1.07	5	1	3
74	35	3.94	1.14	5	1	4
75	136	4.01	1	5	1	4
76	66	4.15	0.86	5	2	4
77	26	3.15	1.12	5	1	3
78	96	3.73	0.9	5	1	4
79	24	3.62	1.17	5	1	3.5
80	38	4	0.9	5	2	4
81	72	4.4	1.03	5	1	5
82	94	4.01	0.8	5	2	4
83	74	3.47	1.39	5	1	4
84	18	3.67	1.57	5	1	4
85	26	3.08	1.38	5	1	3
86	39	4.36	0.9	5	1	5
87	44	2.7	1.86	5	1	1
88	49	4.1	1.16	5	1	4
89	17	3.18	1.74	5	1	4
90	175	3.5	0.83	5	1	3
91	30	4.7	0.6	5	3	5
92	323	2.78	1.32	5	1	3
93	158	3.03	1.27	5	1	3
94	16	3.94	0.77	5	3	4
95	74	3.5	1.02	5	1	4
96	55	3.58	0.85	5	1	4
97	118	4.46	0.65	5	2	5
98	16	3.62	1.2	5	1	3.5
99	85	3.31	1.31	5	1	3
100	64	3	0.89	5	1	3
101	80	4.67	0.61	5	3	5
102	98	3.17	1.55	5	1	3
103	87	4.11	0.92	5	2	4
104	38	3.37	1.05	5	1	3
105	48	4.25	0.91	5	1	4
106	41	4.1	0.77	5	2	4
107	91	3.71	0.65	5	3	4
108	29	3	1.34	5	1	3
109	66	3.98	0.71	5	1	4
110	51	3.18	1.23	5	1	3
111	73	3.7	0.72	5	2	4
112	45	4.04	1.11	5	1	4
113	47	3.64	1.15	5	1	4
114	75	3.72	0.98	5	1	4
115	27	4.07	1.11	5	2	5
116	58	3.93	0.92	5	2	4
117	391	3.35	1.05	5	1	3
118	169	3.73	0.87	5	1	4
119	80	3.52	0.89	5	1	3.5
120	46	3.63	1	5	1	4
121	53	4.47	0.8	5	2	5
122	38	2.89	1.18	5	1	3
123	431	3.41	0.8	5	1	3
124	20	4.15	0.67	5	3	4
125	53	4.13	0.76	5	2	4
126	35	4.09	1.42	5	1	5
127	124	3.8	0.91	5	2	4
128	16	4.31	0.95	5	2	5
129	114	4.09	0.9	5	1	4
130	93	4.31	1.13	5	1	5
131	213	3.44	1.1	5	1	4
132	67	3.97	0.97	5	1	4
133	125	3.7	1.17	5	1	4
134	139	2.66	1.37	5	1	3
135	53	3.83	1.45	5	1	5
136	296	3	1.39	5	1	3
137	156	3.59	0.71	5	1	4
138	54	4.54	0.69	5	2	5
139	181	3.86	1.07	5	1	4
140	41	3.68	1.15	5	1	4
141	17	3.65	1.27	5	1	4
142	41	3.34	1.13	5	1	3
143	40	3.6	1.13	5	1	4
144	30	3.37	1.52	5	1	3.5
145	32	2.94	1.34	5	1	3
146	326	3.81	1.07	5	1	4
147	142	3.5	0.94	5	1	4
148	468	3.74	0.98	5	1	4
149	441	3.95	0.95	5	1	4
150	180	4.04	0.74	5	2	4
151	355	3.65	1	5	1	4
152	20	4.05	1.1	5	1	4
153	14	4.21	1.19	5	2	5
154	32	2.91	1.15	5	1	3
155	73	2.92	1.31	5	1	3
156	116	4.23	0.73	5	1	4
157	311	3.71	0.76	5	2	4
158	16	4.06	0.85	5	2	4
159	26	3.73	0.78	5	2	4
160	16	3.69	0.7	5	3	4
161	221	4.45	0.71	5	1	5
162	78	4.12	0.95	5	1	4
163	388	2.13	1.07	5	1	2
164	19	4.42	0.61	5	3	4
165	83	3.9	0.91	5	1	4
166	309	3.71	0.95	5	1	4
167	47	3.02	1.05	5	1	3
168	25	3.84	1.28	5	1	4
169	426	3.58	0.99	5	1	4
170	65	3.95	1.18	5	1	4
171	18	3.89	0.68	5	3	4
172	18	3.56	0.78	5	2	3.5
173	427	3.96	0.93	5	1	4
174	82	3.65	1.03	5	1	4
175	239	3.95	1.11	5	1	4
176	59	3.58	1.07	5	1	4
177	34	4.06	0.95	5	2	4
178	83	3.75	0.87	5	1	4
179	85	2.58	1.22	5	1	3
180	42	3.64	0.79	5	2	4
181	231	3.65	1.04	5	1	4
182	63	3.83	1.24	5	1	4
183	77	4.12	1.17	5	1	5
184	65	4.09	1.06	5	1	4
185	37	3.68	0.71	5	2	4
186	89	4.17	0.79	5	2	4
187	325	4.09	0.71	5	1	4
188	57	3.23	1.15	5	1	3
189	23	4.3	1.02	5	1	5
190	116	3.82	1.1	5	1	4
191	25	3.28	1.14	5	1	3
192	403	3.08	1.18	5	1	3
193	180	3.67	0.84	5	1	4
194	41	4.05	0.77	5	1	4
195	612	3.85	1.02	5	1	4
196	23	4.04	0.88	5	3	4
197	15	3.6	1.06	5	2	4
198	283	3.71	1.01	5	1	4
199	303	3.24	1.1	5	1	3
200	16	3.75	1.24	5	2	4
201	65	3.92	0.94	5	1	4
202	473	3.27	1.09	5	1	3
203	103	2.31	1.2	5	1	2
204	347	3.56	0.98	5	1	4
205	115	4.14	1.03	5	1	4
206	24	3.08	1.86	5	1	3.5
207	19	3.47	1.12	5	1	4
208	139	3.68	1.05	5	1	4
209	19	3.16	0.9	5	2	3
210	79	3.92	1.44	5	1	5
211	27	3.78	1.28	5	1	4
212	91	3.87	0.79	5	2	4
213	16	4.31	0.7	5	3	4
214	128	3.16	1.16	5	1	3
215	26	4.54	0.86	5	2	5
216	618	3.25	1.05	5	1	3
217	16	3.75	1.24	5	1	4
218	62	3.13	1.18	5	1	3
219	30	3.37	0.89	5	1	3
220	82	4.17	0.97	5	1	4
221	23	3.17	1.11	5	1	3
222	64	4.11	0.78	5	2	4
223	184	3.39	1.31	5	1	3
224	152	3.49	1.07	5	1	4
225	379	3.44	1.08	5	1	4
226	15	3.73	1.03	5	2	4
227	21	3.48	1.12	5	1	4
228	26	3.92	1.16	5	1	4
229	151	3.4	1.11	5	1	3
230	131	4.13	0.86	5	1	4
231	78	4.29	1.11	5	1	5
232	69	3.48	1.22	5	1	4
233	36	4.53	0.74	5	2	5
234	26	4.42	0.64	5	3	4.5
235	320	4.15	0.94	5	1	4
236	43	3.65	1.17	5	1	4
237	129	3.43	1.01	5	1	4
238	190	3.83	0.83	5	2	4
239	54	4.2	1.05	5	1	5
240	113	3.25	0.83	5	1	3
241	42	3.93	1.07	5	1	4
242	212	3.22	1.03	5	1	3
243	23	3.74	1.21	5	1	4
244	55	4.09	0.87	5	1	4
245	584	2.66	0.96	5	1	3
246	20	4	0.92	5	2	4
247	23	4.04	0.98	5	2	4
248	28	4.11	0.92	5	3	4
249	86	3.98	1.2	5	1	4
250	11	3.91	0.83	5	3	4
251	51	3.61	0.78	5	2	4
252	46	3.96	0.73	5	2	4
253	39	3.87	0.95	5	1	4
254	18	3.83	0.79	5	2	4
255	187	4.02	0.61	5	2	4
256	75	3.87	1.02	5	1	4
257	37	4.41	1.07	5	1	5
258	110	3.66	1.14	5	1	4
259	104	3.98	0.81	5	2	4
260	112	3.27	1.19	5	1	3
261	267	3.55	1.09	5	1	4
262	91	3.36	1.08	5	1	3
263	72	3.67	1.17	5	1	4
264	376	2.79	0.97	5	1	3
265	73	4.19	0.91	5	1	4
266	32	4.59	0.61	5	3	5
267	94	3.41	0.92	5	1	3
268	199	3.43	1.12	5	1	4
269	23	3.61	1.31	5	1	4
270	96	4.23	0.83	5	1	4
271	233	3.98	0.94	5	1	4
272	369	3.62	1.24	5	1	4
273	154	3.69	0.92	5	1	4
274	113	4.21	0.89	5	1	4
275	71	4.28	1.07	5	1	5
276	20	3.45	1	5	2	4
277	15	3.6	0.83	5	2	4
278	149	4.01	0.93	5	1	4
279	34	2.82	1.09	5	1	3
280	37	3.95	1.08	5	1	4
281	77	4.08	1.04	5	1	4
282	23	3.39	0.84	5	2	3
283	21	5	0	5	5	5
284	366	2.98	1.36	5	1	3
285	105	4.14	0.96	5	1	4
286	37	4	0.88	5	2	4
287	79	3.66	0.73	5	2	4
288	44	4.61	0.58	5	3	5
289	56	3.88	0.9	5	1	4
290	23	3.22	1.38	5	1	3
291	77	4.17	0.8	5	1	4
292	29	3.79	0.9	5	2	4
293	230	3.24	1.53	5	1	4
294	40	3.45	1.06	5	1	4
295	144	3.69	1.16	5	1	4
296	67	3.63	1.55	5	1	4
297	66	4.03	0.89	5	2	4
