"userID"	"nb.Ratings"	"mean"	"sd"	"max"	"min"	"med"
1	32	4.19	0.64	5	3	4
2	103	3.74	1.03	5	1	4
3	41	3.83	1.02	5	1	4
4	15	4	1.2	5	1	4
5	154	3.15	1.11	5	1	3
6	52	3.98	0.7	5	3	4
7	23	4.3	0.76	5	3	4
8	113	3.9	0.91	5	2	4
9	78	3.69	0.83	5	2	4
10	294	4.07	0.84	5	2	4
11	104	3.21	1.41	5	1	3.5
12	20	3.85	1.14	5	1	4
13	88	3.42	0.83	5	1	3
14	22	3.55	1.3	5	1	4
15	154	3.25	0.85	5	1	3
16	27	3.04	1.29	5	1	3
17	160	4.09	0.81	5	2	4
18	226	3.69	1.38	5	1	4
19	184	3.67	1	5	1	4
20	19	4.21	0.71	5	3	4
21	16	3	1.41	5	1	3
22	222	3.12	0.97	5	1	3
23	233	3.33	1.04	5	1	3
24	101	3.91	0.84	5	1	4
25	66	3.71	1.15	5	1	4
26	289	2.99	1.01	5	1	3
27	54	4.19	1.15	5	1	5
28	72	3.79	0.89	5	2	4
29	78	3.54	1.04	5	1	3.5
30	34	3.68	0.88	5	2	4
31	97	3.75	1.04	5	1	4
32	37	3.76	0.86	5	2	4
33	290	3.51	1.02	5	1	4
34	131	3.88	1.05	5	1	4
35	147	3.54	0.95	5	1	4
36	268	4.21	0.75	5	1	4
37	40	3.62	1.63	5	1	4
38	73	3.53	0.83	5	1	4
39	47	3.43	1.28	5	1	3
40	68	3.54	1.06	5	1	4
41	18	3.72	1.36	5	1	4
42	174	3.75	0.75	5	2	4
43	20	4.2	0.95	5	1	4
44	154	3.6	1.18	5	1	4
45	227	2.93	1.13	5	1	3
46	27	4.41	1.45	5	1	5
47	17	3.76	0.75	5	2	4
48	443	3.08	0.82	5	1	3
49	80	3.69	0.89	5	1	4
50	33	2.91	0.84	4	1	3
51	34	3.85	0.96	5	1	4
52	62	3.48	1.18	5	1	4
53	532	4.29	0.91	5	1	5
54	31	3.97	0.84	5	2	4
55	20	4.05	0.83	5	3	4
56	52	3.94	1.14	5	1	4
57	51	2.88	1.46	5	1	3
58	334	4.01	0.96	5	1	4
59	165	3.48	0.85	5	1	4
60	56	3.45	1.39	5	1	4
61	27	2.78	1.01	4	1	3
62	381	3.57	0.85	5	1	4
63	70	3.33	1.25	5	1	3
64	19	4.16	0.96	5	2	4
65	99	4.32	0.86	5	1	5
66	19	3.95	1.27	5	2	5
67	50	4.26	0.85	5	2	4
68	62	3.73	1.32	5	1	4
69	50	4.12	1.06	5	1	4
70	41	3.85	1.13	5	1	4
71	25	3.84	0.69	5	3	4
72	30	3.73	1.08	5	1	4
73	192	3.36	1.06	5	1	3
74	29	4	1.13	5	1	4
75	129	3.93	1.08	5	1	4
76	62	4.19	0.83	5	2	4
77	30	3.07	1.17	5	1	3
78	107	3.59	0.92	5	1	4
79	26	3.58	1.17	5	1	3.5
80	33	3.7	0.81	5	2	4
81	63	4.38	1.08	5	1	5
82	89	3.99	0.82	5	2	4
83	70	3.5	1.42	5	1	4
84	23	3.7	1.49	5	1	4
85	30	3.37	1.27	5	1	3.5
86	38	4.34	0.91	5	1	5
87	47	2.77	1.88	5	1	1
88	50	4.04	1.12	5	1	4
89	15	3.4	1.59	5	1	4
90	159	3.53	0.86	5	1	3
91	36	4.81	0.47	5	3	5
92	326	2.77	1.33	5	1	3
93	167	2.95	1.27	5	1	3
94	17	3.82	0.95	5	2	4
95	73	3.6	1	5	1	3
96	57	3.75	0.69	5	2	4
97	121	4.45	0.65	5	2	5
98	14	3.79	1.25	5	1	4
99	84	3.14	1.35	5	1	3
100	56	3.04	0.79	5	1	3
101	78	4.71	0.56	5	3	5
102	92	3.14	1.48	5	1	3
103	92	4.13	0.84	5	2	4
104	31	3.42	1.18	5	1	4
105	49	4.24	0.95	5	1	5
106	35	3.97	0.82	5	2	4
107	90	3.73	0.68	5	2	4
108	30	3.27	1.23	5	1	3.5
109	57	4.02	0.61	5	1	4
110	62	3.32	1.16	5	1	3
111	77	3.69	0.77	5	2	4
112	49	4.12	1.03	5	1	4
113	50	3.38	1.31	5	1	4
114	76	3.67	1.04	5	1	4
115	33	3.88	1.08	5	2	4
116	64	3.81	0.94	5	2	4
117	383	3.33	1.05	5	1	3
118	174	3.76	0.86	5	1	4
119	80	3.35	0.8	5	1	3
120	49	3.65	0.99	5	1	4
121	54	4.39	0.88	5	1	5
122	43	2.88	1.22	5	1	3
123	470	3.4	0.83	5	1	3
124	17	4.24	0.66	5	3	4
125	52	4.08	0.71	5	2	4
126	32	4.03	1.36	5	1	5
127	127	3.8	0.88	5	2	4
128	19	4.37	0.9	5	2	5
129	129	4.03	0.87	5	1	4
130	110	4.27	1.2	5	1	5
131	225	3.38	1.12	5	1	4
132	74	3.97	0.99	5	1	4
133	131	3.76	1.14	5	1	4
134	129	2.78	1.43	5	1	3
135	45	3.67	1.49	5	1	4
136	288	2.98	1.37	5	1	3
137	153	3.65	0.69	5	1	4
138	44	4.41	0.73	5	2	5
139	191	3.88	1.01	5	1	4
140	42	3.6	1.13	5	1	4
141	16	3.69	1.25	5	1	4
142	37	3.32	1.11	5	1	3
143	51	3.49	1.25	5	1	4
144	28	3.54	1.43	5	1	4
145	25	3.12	1.33	5	1	3
146	328	3.76	1.09	5	1	4
147	143	3.57	0.92	5	1	4
148	478	3.74	0.96	5	1	4
149	455	3.93	0.94	5	1	4
150	179	4.08	0.73	5	2	4
151	367	3.66	1.02	5	1	4
152	21	4.19	0.98	5	1	4
153	19	4.16	1.26	5	1	5
154	36	3.25	1.08	5	1	3
155	71	2.85	1.42	5	1	3
156	105	4.18	0.73	5	1	4
157	327	3.7	0.79	5	2	4
158	16	3.94	0.85	5	2	4
159	23	3.61	0.89	5	2	4
160	12	3.67	0.78	5	3	3.5
161	226	4.5	0.65	5	1	5
162	86	4.19	0.89	5	2	4
163	387	2.21	1.07	5	1	2
164	19	4.37	0.68	5	3	4
165	86	4.02	0.85	5	1	4
166	318	3.68	0.96	5	1	4
167	46	2.91	1.09	5	1	3
168	22	3.86	1.32	5	1	4
169	424	3.54	1	5	1	4
170	62	4.02	1.05	5	1	4
171	18	4	0.59	5	3	4
172	17	3.71	0.77	5	2	4
173	428	3.98	0.92	5	1	4
174	74	3.66	1.05	5	1	4
175	252	3.98	1.07	5	1	4
176	59	3.63	1.05	5	1	4
177	31	4.13	0.96	5	2	4
178	82	3.82	0.89	5	1	4
179	86	2.63	1.2	5	1	3
180	36	3.72	0.74	5	2	4
181	228	3.63	1.08	5	1	4
182	56	3.91	1.12	5	1	4
183	74	4.04	1.21	5	1	4
184	60	4.07	1.13	5	1	4.5
185	39	3.62	0.78	5	2	4
186	88	4.25	0.79	5	2	4
187	310	4.05	0.75	5	1	4
188	57	3.14	1.14	5	1	3
189	25	3.96	1.31	5	1	4
190	118	3.69	1.12	5	1	4
191	24	3.42	1.1	5	1	3.5
192	381	3.1	1.2	5	1	3
193	193	3.67	0.86	5	1	4
194	51	3.96	0.92	5	1	4
195	605	3.87	1.02	5	1	4
196	22	4.18	0.73	5	3	4
197	20	3.95	1	5	2	4
198	284	3.77	0.97	5	1	4
199	302	3.28	1.07	5	1	3
200	21	3.33	1.28	5	1	3
201	64	3.94	0.92	5	1	4
202	522	3.28	1.08	5	1	3
203	88	2.31	1.2	5	1	2
204	343	3.56	0.98	5	1	4
205	123	4.02	1.08	5	1	4
206	23	2.83	1.75	5	1	3
207	15	3.73	1.1	5	1	4
208	134	3.64	1.04	5	1	4
209	21	3.14	0.85	5	2	3
210	84	4	1.42	5	1	5
211	27	3.78	1.28	5	1	4
212	80	3.88	0.79	5	2	4
213	16	4.25	0.68	5	3	4
214	111	3.14	1.12	5	1	3
215	25	4.52	0.71	5	2	5
216	601	3.22	1.02	5	1	3
217	14	3.43	1.28	5	1	3
218	68	3.12	1.26	5	1	3
219	22	3.36	0.85	5	1	3
220	82	4.16	0.94	5	1	4
221	21	3.24	1.22	5	1	3
222	60	4.02	0.85	5	2	4
223	193	3.34	1.3	5	1	3
224	146	3.42	1.02	5	1	3
225	380	3.47	1.08	5	1	4
226	14	3.71	0.99	5	2	3.5
227	18	3.72	0.89	5	2	4
228	28	3.93	1.12	5	1	4
229	167	3.44	1.1	5	1	3
230	123	4.07	0.88	5	1	4
231	72	4.26	1.14	5	1	5
232	66	3.56	1.22	5	1	4
233	38	4.55	0.72	5	2	5
234	22	4.32	0.95	5	1	4.5
235	353	4.1	0.94	5	1	4
236	48	3.73	1.2	5	1	4
237	137	3.39	1.07	5	1	4
238	194	3.82	0.87	5	2	4
239	51	4.06	1.03	5	1	4
240	112	3.35	0.81	5	1	3
241	46	3.89	1.06	5	1	4
242	186	3.22	1.01	5	1	3
243	26	3.69	1.12	5	1	4
244	64	4.12	0.83	5	1	4
245	565	2.68	0.96	5	1	3
246	18	4	0.97	5	2	4
247	25	3.84	0.94	5	2	4
248	29	4.17	0.89	5	3	4
249	85	4	1.15	5	1	4
250	17	3.76	0.83	5	2	4
251	56	3.57	0.76	5	2	4
252	43	4.07	0.7	5	3	4
253	39	3.9	0.97	5	1	4
254	16	3.81	0.83	5	2	4
255	194	4.04	0.63	5	2	4
256	72	3.86	1.04	5	1	4
257	41	4.34	1.04	5	1	5
258	114	3.66	1.14	5	1	4
259	107	4.05	0.81	5	1	4
260	111	3.32	1.1	5	1	3
261	279	3.56	1.05	5	1	4
262	70	3.27	1.06	5	1	3
263	71	3.63	1.2	5	1	4
264	364	2.78	1	5	1	3
265	75	4.16	0.94	5	1	4
266	39	4.56	0.72	5	3	5
267	102	3.43	0.88	5	1	3.5
268	199	3.41	1.08	5	1	4
269	17	4.06	1.2	5	1	5
270	82	4.16	0.88	5	1	4
271	234	3.95	0.93	5	1	4
272	350	3.6	1.24	5	1	4
273	142	3.74	0.93	5	1	4
274	109	4.19	0.91	5	1	4
275	66	4.23	1.09	5	1	5
276	18	3.78	0.88	5	2	4
277	17	3.82	0.73	5	2	4
278	155	3.91	0.94	5	1	4
279	33	2.97	1.02	5	1	3
280	40	3.92	1.14	5	1	4
281	81	3.91	1.19	5	1	4
282	23	3.61	0.84	5	2	4
283	20	4.95	0.22	5	4	5
284	360	3.02	1.36	5	1	3
285	97	4.22	0.86	5	1	4
286	35	3.83	0.95	5	2	4
287	73	3.73	0.75	5	2	4
288	41	4.56	0.63	5	3	5
289	54	3.89	0.86	5	2	4
290	27	3.41	1.34	5	1	3
291	71	4.1	0.81	5	1	4
292	26	3.58	1.06	5	2	4
293	263	3.23	1.5	5	1	4
294	41	3.54	1.05	5	1	4
295	148	3.78	1.13	5	1	4
296	74	3.46	1.61	5	1	4
297	65	4.03	0.83	5	2	4
298	22	4.05	0.79	5	2	4
299	73	4.14	0.92	5	1	4
300	200	4.17	0.97	5	1	4
301	272	3.77	1.16	5	1	4
302	607	2.88	1.21	5	1	3
303	162	3.9	1.15	5	1	4
304	19	3.47	1.12	5	1	3
305	123	2.43	1.39	5	1	2
306	139	3.94	0.74	5	2	4
307	123	4.57	0.89	5	1	5
308	424	3.36	0.89	5	1	3.5
309	87	4.05	0.71	5	2	4
310	161	3.5	1.2	5	1	4
311	17	4.06	1.14	5	1	4
312	43	3.81	0.59	5	3	4
313	19	4.05	0.85	5	2	4
314	228	3.71	1.14	5	1	4
315	13	4.08	1.04	5	2	4
316	57	4.07	0.82	5	2	4
317	14	3.86	0.95	5	2	4
318	14	3.79	0.97	5	2	4
319	527	3.24	1.02	5	1	3
320	18	4.28	0.83	5	2	4
321	167	3.18	1.21	5	1	3
322	32	4.44	0.72	5	3	5
323	93	3.71	1.1	5	1	4
324	56	3.25	1.13	5	1	4
325	32	4.06	1.22	5	1	5
326	280	3.34	0.91	5	1	3
327	181	3.67	0.98	5	1	4
328	52	3.06	0.87	5	1	3
329	565	2.76	1.12	5	1	3
330	55	4.04	0.77	5	2	4
331	433	3.75	1.05	5	1	4
332	51	4.29	1.04	5	1	5
333	172	3.32	1.18	5	1	3
334	42	3.93	0.84	5	2	4
335	113	2.43	1.38	5	1	2
336	82	4.27	1.11	5	1	5
337	152	3.53	1.24	5	1	4
338	264	3.71	0.97	5	1	4
339	95	4.04	0.81	5	1	4
340	73	3.62	0.98	5	1	4
341	17	4.18	0.95	5	2	4
342	99	3.73	0.9	5	1	4
343	221	4.06	0.92	5	1	4
344	64	2.94	1.44	5	1	3
345	21	4.33	0.97	5	2	5
346	202	4.3	0.82	5	1	4
347	79	3.86	1.02	5	1	4
348	76	3.84	0.97	5	1	4
349	202	3.27	1.04	5	1	3
350	46	4.04	0.94	5	1	4
351	71	3.83	0.96	5	2	4
352	661	3.48	1.1	5	1	4
353	18	3.78	1.11	5	1	4
354	40	3.65	1.21	5	1	4
355	319	3.45	1.05	5	1	4
356	16	4.38	0.72	5	3	4.5
357	42	3.33	1.6	5	1	4
358	57	3.86	0.88	5	2	4
359	36	3.78	1.02	5	1	4
360	49	3.59	0.73	5	2	4
361	18	3.72	1.07	5	1	4
362	44	3.36	1.06	5	1	3
363	32	3.62	1.18	5	1	4
364	19	2.89	1.15	4	1	3
365	31	3.29	1.1	5	1	3
366	197	4.13	0.94	5	1	4
367	22	4.27	0.7	5	3	4
368	245	3.82	0.93	5	1	4
369	67	3.15	1.08	5	1	3
370	49	3.82	1.03	5	1	4
371	62	3.45	1.28	5	1	3
372	124	4.56	0.76	5	1	5
373	21	3.57	0.81	5	2	3
374	40	4.3	0.76	5	3	4
375	35	4.03	0.92	5	1	4
376	85	4.09	0.96	5	1	4
377	100	3.98	0.83	5	2	4
378	30	3.47	1.31	5	1	4
379	46	4.17	1.12	5	1	5
380	108	3.71	1.17	5	1	4
381	29	4.1	1.23	5	1	5
382	38	4.11	1.06	5	2	4.5
383	16	3.5	0.97	5	1	4
384	14	3.64	0.93	5	2	4
385	105	3.93	1.06	5	1	4
386	202	3.4	1.2	5	1	4
387	52	3.62	0.95	5	1	3.5
388	38	3.76	1.1	5	1	4
389	50	3.56	1.49	5	1	4
390	168	3.73	1.08	5	1	4
391	61	3.67	1.25	5	1	4
392	354	3.48	1.04	5	1	4
393	57	3.67	0.83	5	1	4
394	29	3.34	0.67	5	2	3
395	20	3.4	1.31	5	1	3.5
396	127	3.6	1.05	5	1	4
397	31	3.84	0.78	5	2	4
398	168	3.86	0.94	5	1	4
399	28	4.11	0.99	5	1	4
400	28	3.86	1.04	5	1	4
401	54	3.76	0.82	5	2	4
402	220	3.56	0.87	5	1	4
403	221	3.79	0.99	5	1	4
404	40	4.25	0.84	5	2	4
405	35	3.74	0.78	5	2	4
406	108	3.31	0.96	5	1	3.5
407	24	3.54	1.53	5	1	4
408	127	4.35	1.05	5	1	5
409	223	3.88	0.77	5	1	4
410	70	4.1	0.8	5	2	4
411	505	3.26	1.02	5	1	3
412	368	4.38	0.83	5	1	5
413	77	4.36	0.74	5	1	4
414	48	3.29	1.01	5	1	3
415	197	3.87	0.7	5	1	4
416	52	3.69	0.98	5	1	4
417	19	4.05	0.91	5	3	4
418	40	3.6	1.24	5	1	4
419	78	4.1	0.95	5	1	4
420	50	4.3	0.76	5	3	4
421	16	4.38	1.09	5	1	5
422	39	3.36	1.01	5	1	4
423	47	2.51	1.25	5	1	2
424	918	3.72	0.97	5	1	4
425	147	3.68	0.8	5	1	4
426	171	3.71	1.07	5	1	4
427	23	4.17	0.72	5	3	4
428	34	3.91	1.16	5	1	4
429	267	3.26	1.19	5	1	3
430	47	3.91	1.4	5	1	4
431	66	3.52	1.29	5	1	4
432	59	3.03	1.22	5	1	3
433	38	3.42	1.31	5	1	4
434	32	4.19	0.74	5	3	4
435	115	3.8	0.96	5	1	4
436	98	3.85	1.21	5	1	4
437	38	4.37	0.67	5	3	4
438	456	3.54	1.06	5	1	4
439	76	3.88	0.94	5	1	4
440	27	3.48	1.16	5	1	4
441	37	3.92	0.89	5	2	4
442	310	3.84	1.04	5	1	4
443	26	3.85	1.01	5	2	4
444	88	4.02	0.68	5	2	4
445	221	3.36	1.07	5	1	3
446	38	4.84	0.49	5	3	5
447	30	4.83	0.38	5	4	5
448	17	3.29	1.26	5	1	3
449	35	3.83	1.18	5	1	4
450	43	4.21	0.74	5	3	4
451	161	4.52	0.57	5	3	5
452	98	4.46	0.66	5	2	5
453	313	3.66	1.07	5	1	4
454	202	3.17	1.59	5	1	3
455	18	4.22	0.88	5	2	4
456	116	3.35	0.93	5	1	3
457	175	3.67	0.9	5	1	4
458	32	3.59	1.07	5	1	3.5
459	28	3.68	1.02	5	2	4
460	33	3.27	1.35	5	1	4
461	366	3.27	1.05	5	1	3
462	133	3.53	0.85	5	1	4
463	93	2.89	1.24	5	1	3
464	62	3.76	1.11	5	1	4
465	32	3.5	1.11	5	1	4
466	163	4.12	0.67	5	1	4
467	49	3.12	1.54	5	1	3
468	24	3.67	1.34	5	1	4
469	41	4.27	0.78	5	2	4
470	51	3.75	1.29	5	1	4
471	77	3.71	1.21	5	1	4
472	36	3.97	1	5	2	4
473	33	4.21	0.96	5	1	4
474	238	3.39	1.26	5	1	4
475	182	3.84	1.02	5	1	4
476	339	3.88	0.95	5	1	4
477	157	3.55	0.77	5	1	3
478	38	3.89	0.86	5	2	4
479	72	3.93	0.89	5	2	4
480	87	3.34	1.09	5	1	3
481	150	3.68	1.02	5	1	4
482	626	3.26	1.02	5	1	3
483	22	2.73	1.2	5	1	3
484	26	4	1.17	5	1	4
485	40	4.03	0.7	5	3	4
486	30	4.03	0.89	5	2	4
487	38	3.39	1.03	5	1	3
488	19	3.63	1.01	5	1	4
489	23	3.39	1.62	5	1	4
490	58	3.78	1.2	5	1	4
491	20	3.55	1.32	5	1	4
492	27	3.89	0.93	5	2	4
493	123	3.82	1	5	1	4
494	142	4.18	0.92	5	1	4
495	36	3.83	1.08	5	1	4
496	100	4.29	0.91	5	1	5
497	19	3.68	0.89	5	1	4
498	134	3.6	0.76	5	2	4
499	147	3.99	0.93	5	1	4
500	80	3.59	1.33	5	1	4
501	51	3.33	1.4	5	1	3
502	17	3.88	1.27	5	1	4
503	20	4.45	0.94	5	2	5
504	79	3.92	1.01	5	1	4
505	85	4.25	0.63	5	3	4
506	72	3.47	0.84	5	1	3
507	34	3.94	0.95	5	1	4
508	110	3.39	1.06	5	1	4
509	534	3.31	0.94	5	1	3
510	74	3.7	1.09	5	1	4
511	23	3.7	1.06	5	1	4
512	25	3.44	1.26	5	1	4
513	121	3.15	1.04	5	1	3
514	55	4.31	0.96	5	1	5
515	119	3.71	0.86	5	2	4
516	215	2.99	0.92	5	1	3
517	132	3.94	0.96	5	1	4
518	185	4.35	0.75	5	2	5
519	34	3.5	1.05	5	1	4
520	244	3.9	0.93	5	1	4
521	28	4.43	0.92	5	1	5
522	47	3.96	1	5	2	4
523	71	4.04	0.82	5	2	4
524	766	3.61	1.17	5	1	4
525	31	4.19	0.65	5	3	4
526	42	3.93	0.78	5	3	4
527	19	4	1.49	5	1	5
528	441	3.34	1.06	5	1	3
529	88	4.33	0.87	5	1	4
530	77	3.99	0.99	5	1	4
531	655	3.13	1.01	5	1	3
532	35	3.97	1.07	5	1	4
533	464	3.34	1.2	5	1	3
534	76	3.71	1.12	5	1	4
535	12	3.33	1.37	5	1	4
536	159	3.96	1.05	5	1	4
537	74	4.31	0.76	5	1	4
538	36	4.47	0.61	5	3	5
539	106	3.93	0.86	5	1	4
540	30	3.53	1.55	5	1	4
541	149	3.28	1.32	5	1	3
542	29	3.83	0.8	5	2	4
543	505	4.12	0.89	5	1	4
544	60	3.78	1.17	5	1	4
545	20	3.6	0.88	5	2	4
546	171	3.17	1.46	5	1	4
547	57	3.81	0.97	5	1	4
548	85	2.93	1.08	5	1	3
549	873	3.79	1.24	5	1	4
550	738	3.6	1.04	5	1	4
551	177	3.78	0.76	5	2	4
552	71	3.73	0.94	5	1	4
553	50	4.12	0.98	5	1	4
554	33	3.45	1.09	5	1	3
555	27	3.89	0.75	5	3	4
556	186	3.46	1.12	5	1	4
557	45	3.89	0.68	5	2	4
558	206	3.67	0.93	5	2	4
559	13	3.38	1.12	5	1	3
560	100	3.88	0.94	5	2	4
561	32	3.78	1.26	5	1	4
562	26	3.81	1.1	5	1	4
563	259	2.66	1.25	5	1	3
564	38	4	1.04	5	2	4
565	19	3.42	1.07	5	1	4
566	402	2.63	0.88	5	1	3
567	55	4.55	0.6	5	3	5
568	19	4.32	0.75	5	2	4
569	93	3.49	0.84	5	1	3
570	188	3.28	0.93	5	1	3
571	114	3.7	1.14	5	1	4
572	14	2.79	1.37	5	1	3
573	27	3.81	1.33	5	1	4
574	17	4.24	1.15	5	1	5
575	116	3.67	0.84	5	1	4
576	39	3.87	0.89	5	2	4
577	125	4.49	0.83	5	1	5
578	18	3.94	0.87	5	2	4
579	55	3.76	0.98	5	1	4
580	38	3.39	1.44	5	1	4
581	37	3.68	0.82	5	1	4
582	56	4.3	0.91	5	1	5
583	140	4.09	0.9	5	1	4
584	33	4.27	0.67	5	3	4
585	114	3.45	1	5	1	4
586	25	4.36	0.76	5	3	5
587	286	2.98	1.1	5	1	3
588	345	4.08	0.87	5	1	4
589	22	4.05	1	5	1	4
590	120	4.15	0.9	5	1	4
591	185	3.28	1.28	5	1	4
592	20	4.3	0.8	5	3	4.5
593	76	3.75	0.87	5	1	4
594	120	4.3	1.14	5	1	5
595	79	3.94	0.87	5	2	4
596	34	2.85	1.23	5	1	3
597	36	4.5	0.56	5	3	5
598	26	3.5	0.76	5	2	4
599	19	3.79	1.08	5	1	4
600	19	3.63	1.16	5	1	4
601	276	3.16	1.02	5	1	3
602	112	3.38	1.67	5	1	4
603	46	3.48	0.89	5	1	3.5
604	218	3.13	0.88	5	1	3
